categoria,taglia,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Sneakers Basse,36.0,TAMARIS,Sneakers basse - black uni,"79,94","79,94",https://www.zalando.it/tamaris-sneakers-basse-black-uni-ta111a4ls-q11.html?size=36
Sneakers Basse,36.0,TAMARIS,Sneakers basse - silver comb,"75,95","99,95",https://www.zalando.it/tamaris-sneakers-basse-silver-comb-ta111a4ed-s11.html?size=36
Sneakers Basse,36.0,TAMARIS,Sneakers basse - rose metallic,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-rose-metallic-ta111a412-s11.html?size=36
Sneakers Basse,36.0,ALDO,JOGGER EASYIN - Sneakers basse - black,"99,95","99,95",https://www.zalando.it/aldo-sneakers-basse-black-a0111a16c-q11.html?size=36
Sneakers Basse,36.0,TAMARIS,Scarpe senza lacci - black suede,"89,95","89,95",https://www.zalando.it/tamaris-sneakers-basse-black-suede-ta111e0vf-q11.html?size=36
Sneakers Basse,36.0,TAMARIS,"Comfort T- Flow Extra-Cushioning
 - Sneakers basse - red rose","89,95","89,95",https://www.zalando.it/tamaris-sneaker-sneakers-basse-red-rose-ta111a4p1-g11.html?size=36
Sneakers Basse,36.0,TAMARIS,SNEAKER - Sneakers basse - mint,"69,95","69,95",https://www.zalando.it/tamaris-sneaker-sneakers-basse-mint-ta111a4cj-m11.html?size=36
Sneakers Basse,36.0,ALDO,ONIRASEAN - Sneakers basse - white combo,"74,95","74,95",https://www.zalando.it/aldo-onirasean-sneakers-basse-white-combo-a0111a10x-a11.html?size=36
Sneakers Basse,36.0,TAMARIS,Sneakers basse - navy,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-navy-ta111a4lp-k11.html?size=36
Sneakers Basse,36.0,TAMARIS,SNEAKER - Sneakers basse - beige glam,"89,95","89,95",https://www.zalando.it/tamaris-sneaker-sneakers-basse-beige-glam-ta111a4bu-b11.html?size=36
Sneakers Basse,36.0,TAMARIS,Sneakers basse - ivory,"99,95","99,95",https://www.zalando.it/tamaris-1-23723-44-146-sneakers-basse-ivory-ta111a4kq-a12.html?size=36
Sneakers Basse,36.0,TAMARIS,Comfort T- Flow Extra-Cushioning - Sneakers basse - metallic comb,"99,95","99,95",https://www.zalando.it/tamaris-sneakers-basse-metallic-comb-ta111a4p9-a11.html?size=36
Sneakers Basse,36.0,ALDO,PILLOW WALK CLEA - Sneakers basse - pastel multi,"59,97","99,95",https://www.zalando.it/aldo-sneakers-basse-pastel-multi-a0111a113-t11.html?size=36
Sneakers Basse,36.0,TAMARIS,Sneakers basse - white comb,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-white-comb-ta111a3wa-a12.html?size=36
Sneakers Basse,36.0,TAMARIS,SNEAKER - Sneakers basse - yellow,"69,95","69,95",https://www.zalando.it/tamaris-sneaker-sneakers-basse-yellow-ta111a4cj-e11.html?size=36
Sneakers Basse,36.0,TAMARIS,Sneakers basse - pink,"99,95","99,95",https://www.zalando.it/tamaris-sneakers-basse-pink-ta111a4cm-j11.html?size=36
Sneakers Basse,36.0,ALDO,Sneakers basse - sky blue,"89,99","89,99",https://www.zalando.it/aldo-sneakers-basse-sky-blue-a0111a142-k11.html?size=36
Sneakers Basse,36.0,TAMARIS,"Comfort T- Flow Extra-Cushioning
 - Sneakers basse - green comb","89,95","89,95",https://www.zalando.it/tamaris-sneakers-basse-green-comb-ta111a4p1-m11.html?size=36
Sneakers Basse,36.0,TAMARIS,Sneakers basse - white,"82,90","82,90",https://www.zalando.it/tamaris-sneakers-basse-white-ta111a46q-a11.html?size=36
Sneakers Basse,36.0,ALDO,TAHLEA - Sneakers basse - white,"94,99","94,99",https://www.zalando.it/aldo-tahlea-sneakers-basse-white-a0111a12w-a11.html?size=36
Sneakers Basse,36.0,TAMARIS,Sneakers basse - multicolor,"99,95","99,95",https://www.zalando.it/tamaris-sneakers-basse-multicolor-ta111a4ed-t11.html?size=36
Sneakers Basse,36.0,TAMARIS,COMFORT SNEAKER - Sneakers basse - black,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-black-ta111a4l4-q11.html?size=36
Sneakers Basse,36.0,TAMARIS,Sneakers basse - wht rose gold,"59,95","59,95",https://www.zalando.it/tamaris-sneakers-basse-wht-rose-gold-ta111a40z-a13.html?size=36
Sneakers Basse,37.5,ALDO,REIA - Sneakers basse - silver,"79,99","79,99",https://www.zalando.it/aldo-reia-sneakers-basse-silver-a0111a0r5-d12.html?size=37.5
Sneakers Basse,37.5,ALDO,CHICSNEAKER - Sneakers basse - other blue,"99,95","99,95",https://www.zalando.it/aldo-sneakers-basse-other-blue-a0111a17h-k11.html?size=37.5
Sneakers Basse,37.5,ALDO,CLUB CHIC PILLOW WALK - Sneakers basse - white,"89,99","89,99",https://www.zalando.it/aldo-club-chic-pillow-walk-sneakers-basse-white-a0111a13c-a11.html?size=37.5
Sneakers Basse,37.5,ALDO,Sneakers basse - light yellow,"89,99","89,99",https://www.zalando.it/aldo-sneakers-basse-light-yellow-a0111a14p-e11.html?size=37.5
Sneakers Basse,37.5,ALDO,WILDFLOWERS - Sneakers basse - multi smooth,"94,99","94,99",https://www.zalando.it/aldo-wildflowers-sneakers-basse-multi-smooth-a0111a13o-t11.html?size=37.5
Sneakers Basse,37.5,ALDO,CAREFREE  PILLOW WALK - Sneakers basse - open white,"89,99","89,99",https://www.zalando.it/aldo-carefree-pillow-walk-sneakers-basse-open-white-a0111a144-a11.html?size=37.5
Sneakers Basse,37.5,ALDO,PALAZZI - Sneakers basse - other beige,"74,95","74,95",https://www.zalando.it/aldo-palazzi-sneakers-basse-other-beige-a0111a0tx-b12.html?size=37.5
Sneakers Basse,37.5,ALDO,RONGAN - Sneakers basse - other beige,"99,95","99,95",https://www.zalando.it/aldo-rongan-sneakers-basse-other-beige-zzo2j1756-b11.html?size=37.5
Sneakers Basse,37.5,ALDO,ICONISTEP PILLOW WALK - Sneakers basse - multi-coloured,"89,99","89,99",https://www.zalando.it/aldo-iconistep-pillow-walk-sneakers-basse-multi-colured-a0111a0qk-t11.html?size=37.5
Sneakers Basse,37.5,ALDO,ICONISTEP PILLOW WALK - Sneakers basse - black,"84,99","84,99",https://www.zalando.it/aldo-iconistep-sneakers-basse-black-a0111a0qk-q14.html?size=37.5
Sneakers Basse,37.5,ALDO,RONGAN - Sneakers basse - white,"89,95","89,95",https://www.zalando.it/aldo-rongan-sneakers-basse-white-zzo2j1756-a00.html?size=37.5
Sneakers Basse,37.5,ALDO,CAREFREE - Sneakers basse - other green,"89,95","89,95",https://www.zalando.it/aldo-carefree-sneakers-basse-other-green-a0111a13a-m11.html?size=37.5
Sneakers Basse,37.5,ALDO,GRADSKIY - Sneakers basse - black,"84,95","84,95",https://www.zalando.it/aldo-sneakers-basse-black-a0111a0wi-q11.html?size=37.5
Sneakers Basse,37.5,ALDO,HALERENNA PILLOW WALK - Sneakers basse - open white,"84,99","84,99",https://www.zalando.it/aldo-halerenna-pillow-walk-sneakers-basse-open-white-a0111a133-a11.html?size=37.5
Sneakers Basse,37.5,ALDO,ONIRASEEN - Sneakers basse - multi,"74,99","74,99",https://www.zalando.it/aldo-oniraseen-sneakers-basse-multi-a0111a13e-t11.html?size=37.5
Sneakers Basse,37.5,ALDO,ICONISTEP PILLOW WALK - Sneakers basse - open white,"84,99","84,99",https://www.zalando.it/aldo-iconistep-pillow-walk-sneakers-basse-open-white-a0111a0qk-a16.html?size=37.5
Sneakers Basse,37.5,ALDO,LOW TOP VALLERIA - Sneakers basse - white,"79,95","79,95",https://www.zalando.it/aldo-sneakers-basse-white-a0111a162-a11.html?size=37.5
Sneakers Basse,37.5,ALDO,LINDLEY PILLOW WALK - Sneakers basse - multi-coloured,"99,99","99,99",https://www.zalando.it/aldo-lindley-pillow-walk-sneakers-basse-multi-coloured-a0111a131-t11.html?size=37.5
Sneakers Basse,37.5,ALDO,KELLINA PILLOW WALK - Sneakers basse - multi coloured,"119,99","119,99",https://www.zalando.it/aldo-kellina-pillow-walk-sneakers-basse-multi-coloured-a0111a13w-t11.html?size=37.5
Sneakers Basse,37.5,ALDO,RONGAN - Sneakers basse - gold,"89,99","89,99",https://www.zalando.it/aldo-rongan-sneakers-basse-gold-a0111a17d-f11.html?size=37.5
Sneakers Basse,37.0,TAMARIS,Sneakers basse - beige comb,"59,99","99,99",https://www.zalando.it/tamaris-sneakers-basse-beige-comb-ta111a45c-b11.html?size=37
Sneakers Basse,37.0,TAMARIS,Sneakers basse - white/gold,"59,99","59,99",https://www.zalando.it/tamaris-sneakers-basse-whitegold-ta111a40t-a11.html?size=37
Sneakers Basse,37.0,TAMARIS,Sneakers basse - ivory/gold,"58,99","69,99",https://www.zalando.it/tamaris-sneakers-basse-ivorygold-ta111a40v-b11.html?size=37
Sneakers Basse,37.0,ALDO,CHICSNEAKER - Sneakers basse - other blue,"99,95","99,95",https://www.zalando.it/aldo-sneakers-basse-other-blue-a0111a17h-k11.html?size=37
Sneakers Basse,37.0,TAMARIS,Sneakers basse - ivory,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-ivory-ta111a40w-b11.html?size=37
Sneakers Basse,37.0,TAMARIS,Sneakers basse - black/gold,"59,99","59,99",https://www.zalando.it/tamaris-sneakers-basse-blackgold-ta111a40t-q11.html?size=37
Sneakers Basse,37.0,TAMARIS,Sneakers basse - sage,"59,99","59,99",https://www.zalando.it/tamaris-sneakers-basse-sage-ta111a40t-n11.html?size=37
Sneakers Basse,37.0,ALDO,DILATHIELLE - Sneakers basse - multi,"69,99","69,99",https://www.zalando.it/aldo-dilathielle-sneakers-basse-multi-a0111a159-t11.html?size=37
Sneakers Basse,37.0,TAMARIS,SNEAKER - Scarpe senza lacci - gold comb,"79,95","79,95",https://www.zalando.it/tamaris-sneakers-basse-gold-comb-ta111a4no-s11.html?size=37
Sneakers Basse,37.0,TAMARIS,SNEAKER - Sneakers basse - orange comb,"59,95","59,95",https://www.zalando.it/tamaris-sneakers-basse-orange-comb-ta111a4lx-h11.html?size=37
Sneakers Basse,37.0,TAMARIS,1-23313 - Sneakers basse - mint,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-mint-ta111a4cw-m11.html?size=37
Sneakers Basse,37.0,ALDO,PILLOW WALK CLEA - Sneakers basse - champagne,"59,97","99,95",https://www.zalando.it/aldo-jogger-sneakers-basse-champagne-a0111a113-b11.html?size=37
Sneakers Basse,37.0,TAMARIS,Sneakers basse - rose glam,"44,99","89,99",https://www.zalando.it/tamaris-sneakers-basse-rose-glam-ta111a4id-j11.html?size=37
